dbn,sqrEnrollment,econNeedInd,grd8Ela,grd8Math,attdRate,pctChronAbs,sqrYear,pct10PlusYear1,pct10PlusYear1Lowest3rd,pct10PlusYear2,pct10PlusYear2Lowest3rd,pct10PlusYear3,pct10PlusYear3Lowest3rd,numYear1,numYear1Lowest3rd,numYear2,numYear2Lowest3rd,numYear3,numYear3Lowest3rd,numGradLowest3rd,numPERLowest3rd,pctCCPCILowest3rd,pctCollegeReadyLowest3rd,pctGradLowest3rd,pctPERLowest3rd,pctGradLevel1,pctGradLevel2,pctGradLevel34,numGradLevel1,numGradLevel2,numGradLevel34
27Q260,346.0,0.877,2.385,2.042,0.782,0.592,2019,0.623,0.563,0.488,0.294,0.519,0.3,69.0,16.0,84.0,17.0,106.0,20.0,54.0,73.0,0.074,0.0,0.278,0.123,0.367,0.683,.,90,41,8
27Q262,553.0,0.63,3.01,2.763,0.897,0.363,2019,0.993,0.978,0.987,1.0,0.968,0.949,149.0,45.0,150.0,43.0,125.0,39.0,24.0,33.0,0.313,0.292,0.875,0.697,0.881,0.947,0.986,42,113,70
27Q302,466.0,0.806,2.608,2.336,0.847,0.425,2019,0.86,0.719,0.87,0.765,0.818,0.743,100.0,32.0,115.0,34.0,137.0,35.0,66.0,47.0,0.167,0.348,0.652,0.404,0.8,0.977,1,75,43,27
27Q308,629.0,0.574,3.008,2.792,0.933,0.189,2019,0.919,0.787,0.963,0.941,0.927,0.913,149.0,47.0,163.0,51.0,150.0,46.0,52.0,24.0,0.558,0.346,0.846,0.583,0.871,0.942,0.982,70,104,114
27Q309,400.0,0.83,2.686,2.321,0.857,0.444,2019,0.735,0.531,0.742,0.433,0.57,0.467,98.0,32.0,97.0,30.0,107.0,30.0,57.0,47.0,0.105,0.158,0.509,0.574,0.649,0.867,0.935,74,75,31
27Q314,382.0,0.661,2.658,2.447,0.843,0.516,2019,0.817,0.677,0.798,0.773,0.717,0.538,104.0,31.0,94.0,22.0,99.0,26.0,37.0,30.0,0.0,0.081,0.622,0.3,0.596,0.913,1,57,46,25
27Q323,691.0,0.345,3.852,4.046,0.935,0.173,2019,0.988,0.964,0.978,0.952,0.973,0.968,164.0,55.0,184.0,62.0,186.0,63.0,9.0,1.0,1.0,0.333,1.0,,.,.,1,8,10,287
27Q324,304.0,0.852,2.574,2.25,0.776,0.627,2019,0.663,0.542,0.678,0.5,0.54,0.471,83.0,24.0,59.0,18.0,63.0,17.0,41.0,42.0,0.049,0.146,0.488,0.19,0.581,0.864,0.931,62,44,29
27Q334,411.0,0.693,2.716,2.53,0.851,0.452,2019,0.979,0.962,0.79,0.607,0.773,0.577,96.0,26.0,105.0,28.0,110.0,26.0,28.0,33.0,0.143,0.071,0.679,0.515,0.698,0.857,0.962,43,56,52
27Q351,306.0,0.825,2.472,2.264,0.797,0.583,2019,0.565,0.316,0.721,0.684,0.667,0.556,62.0,19.0,68.0,19.0,90.0,27.0,44.0,43.0,0.091,0.068,0.455,0.233,0.492,0.811,0.952,63,53,21
27Q400,311.0,0.718,2.401,2.182,0.885,0.378,2019,0.97,0.964,0.89,0.765,0.788,0.571,99.0,28.0,73.0,17.0,80.0,21.0,34.0,58.0,0.074,0.265,0.765,0.138,0.718,0.933,.,71,30,7
27Q475,1576.0,0.774,2.675,2.544,0.877,0.352,2019,0.831,0.722,0.728,0.693,0.636,0.568,391.0,108.0,426.0,101.0,431.0,88.0,217.0,238.0,0.23,0.166,0.442,0.37,0.596,0.887,0.893,332,247,112
27Q480,2366.0,0.747,2.709,2.491,0.87,0.383,2019,0.879,0.775,0.819,0.752,0.768,0.669,571.0,160.0,652.0,165.0,639.0,148.0,207.0,221.0,0.222,0.3,0.638,0.299,0.694,0.874,0.964,320,254,139
27Q650,1066.0,0.529,3.28,3.351,0.939,0.168,2019,0.99,0.966,0.978,0.941,0.989,0.974,287.0,89.0,268.0,85.0,263.0,76.0,25.0,19.0,0.68,0.32,0.92,0.526,0.921,0.938,0.996,38,128,258
28Q157,38.0,0.819,2.406,2.406,0.923,0.263,2019,0.793,0.667,,,,,29.0,15.0,,,,,,,,,,,.,.,.,.,.,.
28Q167,454.0,0.532,2.978,2.817,0.936,0.187,2019,0.919,0.944,0.964,0.917,0.972,0.966,124.0,36.0,112.0,36.0,107.0,29.0,29.0,30.0,0.103,0.379,0.862,0.7,0.917,0.96,1,48,75,81
28Q284,368.0,0.499,3.448,3.606,0.933,0.173,2019,0.969,0.912,0.947,0.875,1.0,1.0,98.0,34.0,95.0,32.0,86.0,28.0,6.0,11.0,1.0,0.333,1.0,0.818,0.895,0.974,0.99,19,38,103
28Q310,416.0,0.693,2.784,2.66,0.862,0.4,2019,0.828,0.48,0.812,0.704,0.75,0.778,87.0,25.0,101.0,27.0,104.0,27.0,36.0,25.0,0.139,0.167,0.667,0.52,0.804,0.957,0.976,56,46,41
28Q325,447.0,0.706,2.691,2.414,0.868,0.398,2019,0.899,0.829,0.89,0.759,0.809,0.677,109.0,35.0,100.0,29.0,110.0,31.0,42.0,34.0,0.929,0.262,0.905,0.5,0.889,0.968,0.923,81,63,39
28Q328,464.0,0.693,2.829,2.624,0.841,0.519,2019,0.873,0.742,0.891,0.781,0.874,0.793,110.0,31.0,119.0,32.0,103.0,29.0,30.0,41.0,0.6,0.5,0.767,0.537,0.852,0.984,1,61,63,45
28Q350,494.0,0.654,2.905,2.951,0.898,0.335,2019,0.878,0.706,0.828,0.735,0.803,0.781,115.0,34.0,128.0,34.0,132.0,32.0,25.0,42.0,0.36,0.28,0.64,0.452,0.711,1,0.977,45,59,86
28Q440,3806.0,0.586,3.187,3.249,0.882,0.287,2019,0.849,0.71,0.823,0.667,0.812,0.636,919.0,279.0,844.0,243.0,916.0,264.0,192.0,181.0,0.151,0.271,0.583,0.436,0.701,0.881,0.969,314,430,1046
28Q505,3300.0,0.734,2.859,2.743,0.866,0.339,2019,0.86,0.688,0.752,0.571,0.693,0.579,729.0,215.0,803.0,233.0,838.0,216.0,274.0,322.0,0.374,0.288,0.54,0.348,0.648,0.849,0.947,438,476,340
28Q620,2196.0,0.605,3.39,3.509,0.938,0.141,2019,0.945,0.891,0.921,0.835,0.945,0.901,546.0,174.0,572.0,182.0,495.0,152.0,78.0,44.0,0.449,0.397,0.628,0.409,0.663,0.934,0.98,83,241,611
28Q680,426.0,0.52,3.538,3.587,0.931,0.184,2019,0.944,0.825,0.92,0.839,0.91,0.75,124.0,40.0,100.0,31.0,100.0,32.0,6.0,10.0,0.167,0.167,0.667,0.5,.,0.92,0.993,12,25,153
28Q686,1104.0,0.444,3.084,2.943,0.92,0.228,2019,0.875,0.723,0.84,0.667,0.893,0.81,279.0,83.0,256.0,72.0,280.0,84.0,42.0,39.0,0.357,0.405,0.714,0.436,0.756,0.921,0.956,78,165,183
28Q687,475.0,0.489,4.058,4.311,0.969,0.078,2019,1.0,1.0,1.0,1.0,0.991,1.0,122.0,41.0,128.0,39.0,113.0,35.0,,,,,,,.,.,0.995,.,4,193
28Q690,462.0,0.692,2.615,2.423,0.868,0.372,2019,0.802,0.667,0.75,0.541,0.674,0.5,121.0,36.0,120.0,37.0,92.0,26.0,46.0,59.0,0.043,0.217,0.63,0.424,0.673,0.855,1,98,76,42
28Q896,299.0,0.597,3.399,3.244,0.921,0.264,2019,0.976,1.0,0.926,0.773,0.986,0.952,82.0,26.0,68.0,22.0,70.0,21.0,12.0,19.0,0.125,0.25,0.917,0.737,0.97,1,1,33,36,67
29Q243,413.0,0.682,2.846,2.525,0.87,0.439,2019,0.866,0.696,0.874,0.733,0.879,0.733,82.0,23.0,111.0,30.0,124.0,30.0,40.0,49.0,0.35,0.325,0.725,0.714,0.848,0.904,1,66,52,28
29Q248,387.0,0.662,2.51,2.237,0.81,0.458,2019,0.737,0.733,0.67,0.471,0.67,0.353,57.0,15.0,97.0,17.0,109.0,17.0,39.0,53.0,0.154,0.154,0.538,0.321,0.508,0.9,1,61,50,19
29Q259,353.0,0.522,2.785,2.419,0.901,0.238,2019,0.944,0.885,0.813,0.727,0.877,0.789,90.0,26.0,80.0,22.0,65.0,19.0,32.0,37.0,0.5,0.313,0.688,0.216,0.581,0.837,1,62,49,23
29Q265,438.0,0.59,2.661,2.325,0.863,0.385,2019,0.81,0.692,0.783,0.632,0.917,0.857,84.0,26.0,92.0,19.0,121.0,28.0,59.0,38.0,0.339,0.22,0.695,0.526,0.783,0.908,0.968,83,65,31
29Q272,417.0,0.619,2.719,2.479,0.847,0.374,2019,0.831,0.692,0.765,0.476,0.705,0.613,89.0,26.0,81.0,21.0,122.0,31.0,35.0,48.0,0.014,0.143,0.343,0.417,0.548,0.786,1,73,56,29
29Q283,371.0,0.532,2.893,2.649,0.845,0.416,2019,0.76,0.522,0.809,0.741,0.772,0.69,75.0,23.0,89.0,27.0,92.0,29.0,30.0,25.0,0.067,0.167,0.767,0.6,0.745,0.947,0.981,55,76,54
29Q313,389.0,0.689,2.637,2.402,0.849,0.476,2019,0.922,0.903,0.86,0.741,0.819,0.682,102.0,31.0,100.0,27.0,83.0,22.0,45.0,27.0,0.267,0.222,0.756,0.296,0.707,0.95,1,58,40,23
29Q326,370.0,0.599,2.631,2.376,0.872,0.338,2019,0.956,0.962,0.837,0.692,0.797,0.529,91.0,26.0,98.0,26.0,79.0,17.0,33.0,29.0,0.061,0.242,0.848,0.552,0.836,0.933,1,55,45,17
29Q327,276.0,0.524,2.613,2.371,0.868,0.419,2019,0.8,0.591,0.649,0.619,0.773,0.714,65.0,22.0,74.0,21.0,66.0,21.0,31.0,22.0,0.097,0.258,0.871,0.545,0.846,0.955,.,52,44,7
29Q492,407.0,0.7,2.673,2.524,0.842,0.431,2019,0.738,0.467,0.753,0.667,0.605,0.444,80.0,15.0,81.0,18.0,114.0,18.0,48.0,39.0,0.083,0.146,0.5,0.256,0.609,0.717,0.935,69,46,31
29Q498,439.0,0.684,2.622,2.278,0.86,0.398,2019,0.846,0.692,0.758,0.75,0.636,0.625,91.0,26.0,99.0,20.0,121.0,24.0,50.0,46.0,0.27,0.18,0.68,0.37,0.737,0.935,1,76,77,17
30Q258,533.0,0.631,3.014,3.054,0.911,0.261,2019,0.964,0.892,0.897,0.765,0.933,0.906,112.0,37.0,116.0,34.0,105.0,32.0,19.0,25.0,0.316,0.263,0.421,0.64,0.514,0.949,0.978,37,78,89
30Q286,320.0,0.729,3.318,3.238,0.937,0.178,2019,0.976,0.966,0.987,0.96,1.0,1.0,85.0,29.0,78.0,25.0,79.0,24.0,8.0,13.0,0.125,0.25,1.0,0.846,1,1,1,21,46,75
30Q301,562.0,0.531,3.131,2.967,0.931,0.192,2019,0.972,0.956,0.965,0.953,0.963,0.974,144.0,45.0,142.0,43.0,134.0,38.0,21.0,27.0,0.905,0.524,0.952,0.852,0.941,0.98,1,34,99,110
30Q445,2344.0,0.802,2.843,2.762,0.881,0.297,2019,0.785,0.589,0.718,0.585,0.718,0.572,465.0,141.0,539.0,147.0,620.0,145.0,188.0,216.0,0.125,0.17,0.463,0.259,0.541,0.81,0.935,268,384,278
30Q450,2252.0,0.796,2.818,2.682,0.876,0.352,2019,0.81,0.683,0.749,0.562,0.751,0.611,531.0,167.0,545.0,169.0,606.0,180.0,187.0,130.0,0.294,0.193,0.54,0.308,0.587,0.841,0.94,264,339,216
30Q501,853.0,0.356,3.594,3.562,0.923,0.211,2019,0.973,0.904,0.986,0.984,0.919,0.904,255.0,73.0,216.0,64.0,186.0,52.0,16.0,6.0,0.313,0.375,0.688,0.833,0.667,0.919,0.981,21,74,266
30Q502,1011.0,0.761,2.79,2.776,0.88,0.307,2019,0.801,0.59,0.813,0.75,0.66,0.463,236.0,78.0,257.0,84.0,259.0,82.0,65.0,67.0,0.115,0.215,0.523,0.418,0.546,0.825,0.921,108,200,151
30Q555,828.0,0.973,1.852,2.221,0.889,0.289,2019,0.769,0.526,0.771,0.533,0.819,0.733,78.0,19.0,175.0,15.0,260.0,15.0,108.0,85.0,0.157,0.102,0.269,0.129,0.667,.,.,36,13,10
30Q575,1007.0,0.532,3.485,3.551,0.925,0.22,2019,0.948,0.905,0.931,0.822,0.943,0.875,194.0,63.0,290.0,90.0,297.0,88.0,19.0,29.0,0.316,0.263,0.789,0.828,0.841,0.964,0.992,44,84,263
30Q580,412.0,0.435,3.865,4.02,0.962,0.068,2019,0.986,0.957,0.976,0.949,0.988,0.958,146.0,46.0,125.0,39.0,81.0,24.0,1.0,1.0,,,,,.,.,0.992,2,1,121
31R028,54.0,0.7,2.353,2.083,0.89,0.431,2019,0.692,0.533,0.815,0.667,,,26.0,15.0,27.0,15.0,,,,,,,,,.,.,.,.,.,.
31R047,496.0,0.374,3.484,3.418,0.949,0.143,2019,0.97,0.925,0.977,0.943,0.976,0.971,132.0,40.0,131.0,35.0,124.0,34.0,4.0,4.0,,,,,.,1,1,7,43,138
31R064,434.0,0.384,3.051,2.835,0.918,0.247,2019,0.811,0.581,0.788,0.576,0.862,0.75,122.0,31.0,118.0,33.0,94.0,24.0,17.0,8.0,0.088,0.118,0.765,0.625,0.8,0.904,0.97,20,52,67
31R080,457.0,0.446,3.118,2.997,0.915,0.265,2019,0.9,0.703,0.948,0.882,0.935,0.871,120.0,37.0,116.0,34.0,108.0,31.0,15.0,16.0,0.3,0.067,0.8,0.75,0.75,0.91,1,28,67,97
31R440,3051.0,0.55,2.993,2.815,0.912,0.175,2019,0.816,0.606,0.832,0.685,0.858,0.718,732.0,221.0,749.0,213.0,760.0,206.0,203.0,220.0,0.3,0.182,0.67,0.386,0.647,0.869,0.967,371,388,456
31R445,1564.0,0.723,2.78,2.519,0.84,0.402,2019,0.797,0.628,0.753,0.617,0.678,0.471,300.0,86.0,380.0,107.0,425.0,121.0,133.0,150.0,0.211,0.158,0.451,0.207,0.523,0.798,0.934,243,183,166
31R450,2586.0,0.735,2.891,2.656,0.861,0.36,2019,0.722,0.562,0.69,0.439,0.681,0.442,659.0,194.0,648.0,187.0,602.0,172.0,219.0,259.0,0.247,0.201,0.539,0.402,0.532,0.861,0.985,404,367,325
31R455,3654.0,0.313,3.257,3.263,0.915,0.244,2019,0.947,0.897,0.931,0.883,0.936,0.894,814.0,252.0,914.0,274.0,956.0,282.0,137.0,141.0,0.142,0.234,0.708,0.355,0.737,0.909,0.978,224,505,1037
31R460,3383.0,0.516,3.201,3.042,0.91,0.235,2019,0.87,0.718,0.867,0.713,0.867,0.671,833.0,241.0,813.0,230.0,845.0,237.0,198.0,189.0,0.247,0.247,0.677,0.386,0.697,0.926,0.984,323,349,630
31R600,795.0,0.709,2.672,2.465,0.84,0.445,2019,0.675,0.422,0.744,0.676,0.777,0.563,206.0,64.0,219.0,71.0,202.0,64.0,68.0,61.0,0.515,0.279,0.603,0.246,0.603,0.726,0.879,116,106,58
31R605,1331.0,0.348,4.115,4.316,0.962,0.078,2019,1.0,1.0,0.991,0.98,0.994,0.991,333.0,119.0,334.0,102.0,342.0,111.0,,,,,,,.,.,1,.,1,567
32K168,277.0,0.809,2.787,2.849,0.901,0.36,2019,0.91,0.72,0.855,0.773,0.902,0.824,78.0,25.0,69.0,22.0,61.0,17.0,23.0,16.0,0.065,0.217,0.696,0.625,0.75,0.878,1,32,41,26
32K403,238.0,0.885,2.412,2.199,0.837,0.457,2019,0.816,1.0,0.825,0.733,0.833,1.0,49.0,15.0,57.0,15.0,66.0,15.0,31.0,57.0,0.048,0.161,0.419,0.316,0.726,1,.,73,25,9
32K545,479.0,0.903,2.54,2.253,0.828,0.513,2019,0.847,0.722,0.808,0.757,0.8,0.683,111.0,36.0,120.0,37.0,125.0,41.0,70.0,58.0,0.143,0.229,0.771,0.466,0.793,0.926,1,121,95,19
32K549,335.0,0.923,2.439,2.176,0.79,0.534,2019,0.94,0.933,0.806,0.889,0.703,0.636,50.0,15.0,72.0,18.0,91.0,22.0,57.0,51.0,0.149,0.14,0.596,0.235,0.659,0.878,.,82,41,13
32K552,231.0,0.885,2.468,2.272,0.903,0.3,2019,0.861,0.76,0.633,0.529,0.769,0.6,79.0,25.0,60.0,17.0,39.0,15.0,28.0,39.0,0.286,0.179,0.679,0.513,0.872,0.929,.,47,28,5
32K554,250.0,0.709,3.489,3.676,0.934,0.196,2019,0.906,0.81,0.969,0.909,0.952,0.905,64.0,21.0,65.0,22.0,62.0,21.0,10.0,12.0,0.45,0.4,0.9,0.75,.,1,1,10,22,86
32K556,302.0,0.922,2.441,2.222,0.831,0.526,2019,0.874,0.871,0.817,0.714,0.625,0.4,95.0,31.0,71.0,21.0,64.0,20.0,40.0,41.0,0.138,0.1,0.65,0.366,0.625,0.926,.,72,27,8
84K356,432.0,0.628,3.258,3.596,0.957,0.092,2019,,,0.211,0.108,0.903,0.794,112.0,35.0,114.0,37.0,103.0,34.0,4.0,3.0,,,,,.,0.919,0.988,6,37,84
84K357,163.0,0.692,3.048,3.336,0.934,0.153,2019,0.875,0.933,0.85,0.667,0.87,0.733,40.0,15.0,40.0,15.0,46.0,15.0,4.0,11.0,,,,0.545,.,0.927,0.952,12,41,21
84K358,389.0,0.678,3.521,3.889,0.97,0.058,2019,,,0.129,,0.901,0.815,116.0,39.0,101.0,34.0,81.0,27.0,2.0,3.0,,,,,.,0.762,0.908,3,21,76
84K359,221.0,0.826,2.522,2.295,0.829,0.513,2019,,,,,,,31.0,16.0,70.0,21.0,38.0,15.0,36.0,45.0,0.417,0.222,0.75,0.489,0.778,0.86,0.882,63,43,17
84K473,934.0,0.801,2.77,2.547,0.853,0.436,2019,0.837,0.75,0.691,0.522,0.686,0.538,184.0,60.0,223.0,69.0,210.0,65.0,98.0,67.0,0.138,0.163,0.653,0.478,0.699,0.872,0.931,146,172,101
84K517,373.0,0.692,3.102,3.459,0.903,0.331,2019,0.717,0.609,0.558,0.5,,,138.0,46.0,77.0,26.0,69.0,23.0,14.0,1.0,0.393,0.286,0.643,,.,0.857,0.838,5,42,74
84K608,219.0,0.773,3.147,3.595,0.918,0.244,2019,0.828,0.725,0.832,0.735,,,116.0,40.0,101.0,34.0,1.0,,,,,,,,.,.,.,.,1,.
84K626,288.0,0.727,3.311,3.555,0.954,0.117,2019,,,0.552,0.231,0.83,0.645,106.0,36.0,87.0,26.0,94.0,31.0,,,,,,,.,.,.,.,1,.
84K652,354.0,0.685,2.813,2.813,0.945,0.16,2019,0.773,0.524,0.84,0.774,0.907,0.765,132.0,42.0,100.0,31.0,54.0,17.0,23.0,,0.174,0.261,0.826,,0.882,0.963,.,17,27,13
84K693,389.0,0.755,2.798,2.568,0.937,0.153,2019,0.657,0.212,0.674,0.533,0.747,0.5,105.0,33.0,95.0,30.0,83.0,24.0,25.0,31.0,0.08,0.2,0.76,0.484,0.727,0.902,0.978,55,61,45
84K707,446.0,0.444,3.183,3.267,,,2019,,,,,,,120.0,36.0,112.0,34.0,104.0,30.0,14.0,24.0,0.25,0.714,0.929,0.625,0.773,0.895,0.964,22,57,83
84K712,684.0,0.634,3.056,3.411,0.942,0.147,2019,0.784,0.622,0.827,0.741,0.884,0.788,241.0,82.0,81.0,27.0,259.0,85.0,18.0,,0.194,0.389,0.944,,.,0.873,0.971,3,63,136
84K730,194.0,0.788,2.812,2.727,0.808,0.458,2019,0.676,0.533,0.55,0.333,0.704,0.647,37.0,15.0,40.0,15.0,54.0,17.0,20.0,17.0,0.05,0.1,0.45,0.529,0.5,0.833,0.95,34,42,20
84K733,472.0,0.808,2.757,2.629,0.945,0.162,2019,0.939,0.857,0.917,0.811,0.957,0.909,114.0,35.0,121.0,37.0,115.0,33.0,47.0,40.0,0.213,0.447,0.851,0.575,0.872,0.962,1,78,79,42
84K738,391.0,0.654,2.83,2.726,0.927,0.245,2019,0.92,0.885,0.791,0.704,0.762,0.6,88.0,26.0,91.0,27.0,101.0,30.0,39.0,25.0,0.026,0.205,0.744,0.84,0.855,0.97,1,55,67,51
84K739,233.0,0.696,2.772,2.5,0.906,0.309,2019,0.742,0.533,0.776,0.647,0.824,0.75,31.0,15.0,58.0,17.0,51.0,16.0,38.0,41.0,0.0,0.263,0.816,0.537,0.761,0.885,0.905,67,61,21
84K744,338.0,0.734,3.033,3.142,0.931,0.204,2019,0.888,0.654,0.933,0.897,0.964,0.885,80.0,26.0,89.0,29.0,83.0,26.0,8.0,13.0,0.063,0.125,0.75,0.462,0.667,0.896,0.947,24,48,76
84K757,244.0,0.752,2.78,2.494,0.923,0.207,2019,0.714,0.476,0.773,0.724,0.864,0.857,63.0,21.0,88.0,29.0,88.0,28.0,1.0,,,,,,.,.,.,1,.,.
84K775,416.0,0.641,3.18,3.589,0.937,0.201,2019,0.894,0.833,0.76,0.55,0.821,0.897,141.0,48.0,121.0,40.0,84.0,29.0,9.0,,0.222,0.333,0.667,,.,0.919,0.978,3,37,92
84K803,229.0,0.717,2.729,2.513,1.0,,2019,,,,,,,104.0,33.0,104.0,32.0,8.0,6.0,,1.0,,,,,.,.,.,1,.,.
84K892,115.0,0.737,2.934,2.601,,,2019,,,,,,,52.0,16.0,62.0,20.0,,,,,,,,,.,.,.,.,.,.
84M065,302.0,0.746,3.164,3.307,0.92,0.19,2019,0.597,0.455,0.678,0.481,0.634,0.238,67.0,22.0,87.0,27.0,71.0,21.0,10.0,,0.5,0.4,0.4,,.,0.609,0.814,9,23,43
84M068,235.0,0.804,3.33,3.459,0.942,0.119,2019,0.919,0.852,0.91,0.808,0.877,0.704,74.0,27.0,78.0,26.0,81.0,27.0,,,,,,,.,.,.,.,.,.
84M204,88.0,0.759,3.007,2.543,0.74,0.558,2019,,,,,,,82.0,26.0,,,,,,,,,,,.,.,.,.,.,.
84M279,261.0,0.892,2.354,2.004,0.851,0.533,2019,0.833,0.875,0.727,0.714,0.75,0.722,78.0,24.0,66.0,21.0,56.0,18.0,31.0,29.0,0.048,0.161,0.839,0.724,0.914,0.923,.,58,26,7
84M284,250.0,0.786,2.992,3.125,0.949,0.116,2019,0.908,0.864,0.889,0.714,0.81,0.714,65.0,22.0,63.0,21.0,63.0,21.0,18.0,22.0,0.15,0.25,0.889,0.818,0.893,0.962,1,28,53,46
84M335,163.0,0.773,2.968,3.039,0.938,0.181,2019,0.891,0.933,0.895,0.867,0.958,1.0,46.0,15.0,38.0,15.0,24.0,15.0,13.0,7.0,0.038,0.231,0.923,0.857,0.933,1,1,15,44,46
84M336,295.0,0.792,3.41,3.877,0.933,0.179,2019,0.915,0.889,0.867,0.72,0.891,0.905,82.0,27.0,75.0,25.0,64.0,21.0,2.0,6.0,,,,0.667,.,0.938,0.922,9,32,103
84M341,238.0,0.765,3.16,3.429,0.942,0.156,2019,0.737,0.579,0.821,0.684,0.75,0.526,57.0,19.0,56.0,19.0,60.0,19.0,6.0,2.0,0.333,0.5,0.833,,.,0.962,1,10,26,49
84M350,359.0,0.743,3.204,3.565,0.947,0.115,2019,0.884,0.828,0.691,0.567,0.79,0.6,86.0,29.0,94.0,30.0,81.0,25.0,3.0,5.0,,,,0.4,.,0.739,0.895,7,23,114
84M351,391.0,0.687,3.853,4.131,,,2019,,,,,,,127.0,43.0,89.0,30.0,150.0,50.0,,2.0,,,,,.,.,0.844,.,2,45
84M353,386.0,0.894,2.928,2.671,0.917,0.182,2019,0.932,0.909,0.943,0.893,0.917,0.742,103.0,33.0,87.0,28.0,96.0,31.0,28.0,33.0,0.107,0.179,0.786,0.848,0.843,0.917,0.921,51,84,38
84M382,205.0,0.81,2.724,2.569,0.929,0.244,2019,0.877,0.938,0.959,0.967,,,106.0,32.0,97.0,30.0,,,,,,,,,.,.,.,.,.,.
84M385,228.0,0.711,3.818,4.097,,,2019,,,,,,,141.0,47.0,89.0,30.0,,,,,,,,,.,.,.,.,.,.
84M433,444.0,0.897,2.532,2.261,0.691,0.875,2019,0.671,0.478,0.682,0.48,0.539,0.212,73.0,23.0,88.0,25.0,115.0,33.0,66.0,71.0,0.038,0.167,0.697,0.296,0.595,0.818,0.882,111,77,17
84M478,468.0,0.801,2.778,2.821,0.943,0.172,2019,0.866,0.658,0.832,0.737,0.796,0.543,127.0,38.0,125.0,38.0,108.0,35.0,25.0,35.0,0.0,0.12,0.8,0.543,0.902,0.917,0.96,61,60,50
84M481,335.0,0.758,2.972,3.175,0.956,0.069,2019,0.849,0.7,0.76,0.594,0.908,0.842,93.0,30.0,100.0,32.0,65.0,19.0,7.0,6.0,0.429,0.571,0.571,0.167,.,0.571,0.8,10,35,50
84M522,302.0,0.811,2.695,2.494,,,2019,,,,,,,60.0,19.0,66.0,19.0,74.0,21.0,29.0,41.0,0.067,0.133,0.345,0.317,0.476,0.535,0.742,63,71,31
84M708,273.0,0.797,2.978,3.078,0.914,0.228,2019,0.737,0.52,0.651,0.519,0.657,0.483,76.0,25.0,86.0,27.0,99.0,29.0,4.0,,,,,,.,.,.,3,.,1
84M709,169.0,0.799,2.906,3.072,0.952,0.094,2019,0.936,0.938,0.872,0.733,0.943,0.867,47.0,16.0,39.0,15.0,35.0,15.0,5.0,10.0,0.0,0.2,1.0,0.7,0.952,1,1,21,32,40
84M726,248.0,0.749,3.239,3.418,0.931,0.191,2019,0.968,0.955,0.81,0.737,0.838,0.783,62.0,22.0,58.0,19.0,68.0,23.0,7.0,20.0,0.143,0.429,0.857,0.6,0.808,1,1,26,46,40
84Q320,473.0,0.522,2.814,2.624,0.926,0.255,2019,0.846,0.724,0.887,0.78,0.923,0.838,104.0,29.0,133.0,41.0,117.0,37.0,41.0,,0.049,0.293,0.707,,0.667,0.907,1,36,43,29
84Q373,189.0,0.724,2.706,2.466,0.896,0.325,2019,0.624,0.345,0.696,0.522,,,101.0,29.0,79.0,23.0,2.0,1.0,,,,,,,.,.,.,.,.,.
84Q705,213.0,0.553,3.105,3.178,0.943,0.153,2019,0.982,0.944,0.94,0.875,0.906,0.824,56.0,18.0,50.0,16.0,53.0,17.0,9.0,6.0,0.222,0.222,0.889,0.5,.,0.946,1,13,37,46
84R067,222.0,0.616,2.775,2.678,0.907,0.343,2019,0.877,0.864,0.796,0.722,0.768,0.7,65.0,22.0,54.0,18.0,56.0,20.0,18.0,13.0,0.25,0.778,1.0,0.692,0.944,1,1,18,31,22
84R070,40.0,0.776,2.766,2.383,0.909,0.405,2019,0.838,0.6,,,,,37.0,15.0,1.0,,,,,,,,,,.,.,.,.,.,.
84X185,241.0,0.783,3.016,2.749,,,2019,,,,,,0.105,61.0,19.0,56.0,18.0,58.0,19.0,16.0,18.0,0.5,0.438,0.688,0.5,0.773,0.848,0.939,22,46,33
84X202,551.0,0.836,2.826,2.679,0.885,0.374,2019,0.94,0.911,0.958,0.956,0.904,0.833,133.0,45.0,143.0,45.0,115.0,36.0,50.0,57.0,0.34,0.26,0.86,0.737,0.918,0.962,0.984,110,104,61
84X208,491.0,0.846,2.609,2.388,0.842,0.503,2019,0.833,0.649,0.739,0.571,0.848,0.756,114.0,37.0,111.0,35.0,132.0,41.0,52.0,69.0,0.058,0.096,0.577,0.551,0.609,0.844,1,110,64,29
84X345,262.0,0.844,2.887,3.042,0.901,0.288,2019,0.797,0.5,0.545,0.333,0.804,0.686,69.0,22.0,22.0,15.0,102.0,35.0,19.0,22.0,0.158,0.316,0.526,0.682,0.629,0.959,1,35,49,41
84X347,354.0,0.802,2.856,2.669,0.932,0.208,2019,0.855,0.829,0.844,0.913,0.922,0.952,110.0,35.0,90.0,23.0,77.0,21.0,18.0,19.0,0.056,0.333,0.667,0.842,0.829,0.955,0.917,35,66,48
84X393,433.0,0.781,2.99,2.912,0.948,0.122,2019,0.89,0.829,0.973,0.939,0.888,0.857,109.0,35.0,113.0,33.0,98.0,28.0,33.0,39.0,0.212,0.333,0.939,0.718,0.952,1,0.98,63,56,50
