dbn,schoolName,cohortYear,cohort,numTotalCohort,numGrads,pctGrad
10X353,WORLD VIEW HIGH SCHOOL,2013,6 year June,70,60.0,0.857142868
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2016,4 year August,118,104.0,0.8813558960000001
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2015,4 year August,108,98.0,0.9074073792
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2014,4 year August,103,79.0,0.7669902802
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2013,4 year August,118,101.0,0.8559322357000001
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2012,4 year August,160,135.0,0.84375
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2011,4 year August,135,114.0,0.8444444274999999
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2010,4 year August,116,104.0,0.8965517425999999
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2009,4 year August,125,87.0,0.6959999847
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2008,4 year August,124,104.0,0.8387096405
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2007,4 year August,118,91.0,0.7711864471
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2006,4 year August,115,79.0,0.6869565582
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2005,4 year August,125,83.0,0.6640000153
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2016,4 year June,118,99.0,0.8389830779999999
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2015,4 year June,108,98.0,0.9074073792
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2014,4 year June,103,79.0,0.7669902802
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2013,4 year June,118,100.0,0.8474576569
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2012,4 year June,160,130.0,0.8125
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2011,4 year June,135,108.0,0.8
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2010,4 year June,116,103.0,0.8879310608000001
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2009,4 year June,125,85.0,0.68
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2008,4 year June,124,97.0,0.7822580719
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2007,4 year June,118,79.0,0.6694915009
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2006,4 year June,115,72.0,0.6260869598
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2005,4 year June,125,77.0,0.6159999847000001
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2004,4 year June,110,65.0,0.5909090805
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2003,4 year June,83,56.0,0.6746987915
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2015,5 year August,107,101.0,0.9439252471999999
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2014,5 year August,102,94.0,0.9215686035
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2013,5 year August,116,108.0,0.9310344696
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2012,5 year August,156,138.0,0.8846154022
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2011,5 year August,133,126.0,0.9473683929000001
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2010,5 year August,114,106.0,0.9298245239
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2009,5 year August,121,94.0,0.7768595123
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2008,5 year August,123,111.0,0.9024390411000001
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2007,5 year August,114,99.0,0.8684210204999999
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2006,5 year August,113,86.0,0.7610619354000001
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2015,5 year June,107,101.0,0.9439252471999999
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2014,5 year June,102,93.0,0.911764679
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2013,5 year June,116,108.0,0.9310344696
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2012,5 year June,156,138.0,0.8846154022
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2011,5 year June,133,124.0,0.9323308563
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2010,5 year June,114,105.0,0.9210526276000001
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2009,5 year June,121,94.0,0.7768595123
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2008,5 year June,123,108.0,0.8780487823
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2007,5 year June,114,99.0,0.8684210204999999
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2006,5 year June,113,84.0,0.7433628082
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2005,5 year June,124,90.0,0.725806427
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2004,5 year June,112,76.0,0.6785713959
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2003,5 year June,83,65.0,0.7831325531000001
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2014,6 year June,101,94.0,0.9306930542
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2013,6 year June,116,109.0,0.9396551513999999
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2012,6 year June,157,142.0,0.9044586182000001
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2011,6 year June,133,126.0,0.9473683929000001
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2010,6 year June,114,107.0,0.9385964966
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2009,6 year June,121,95.0,0.7851239777000001
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2008,6 year June,123,113.0,0.9186991882
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2007,6 year June,114,99.0,0.8684210204999999
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2006,6 year June,113,89.0,0.7876106262
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2005,6 year June,123,92.0,0.747967453
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2004,6 year June,109,80.0,0.733944931
10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),2003,6 year June,83,66.0,0.7951807404
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2016,4 year August,105,92.0,0.8761904907
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2015,4 year August,124,109.0,0.8790322876000001
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2014,4 year August,114,105.0,0.9210526276000001
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2013,4 year August,99,90.0,0.9090908813
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2012,4 year August,138,125.0,0.9057971191
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2011,4 year August,90,72.0,0.8
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2010,4 year August,88,74.0,0.8409091187
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2009,4 year August,80,68.0,0.85
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2008,4 year August,84,62.0,0.7380952453999999
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2007,4 year August,114,107.0,0.9385964966
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2006,4 year August,2,,
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2005,4 year August,1,,
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2016,4 year June,105,92.0,0.8761904907
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2015,4 year June,124,109.0,0.8790322876000001
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2014,4 year June,114,105.0,0.9210526276000001
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2013,4 year June,99,90.0,0.9090908813
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2012,4 year June,138,125.0,0.9057971191
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2011,4 year June,90,72.0,0.8
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2010,4 year June,88,70.0,0.7954545593
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2009,4 year June,80,60.0,0.75
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2008,4 year June,84,57.0,0.6785713959
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2007,4 year June,114,105.0,0.9210526276000001
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2006,4 year June,2,,
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2005,4 year June,1,,
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2015,5 year August,124,110.0,0.8870967865
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2014,5 year August,115,106.0,0.9217391205
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2013,5 year August,100,92.0,0.92
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2012,5 year August,136,127.0,0.9338235474
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2011,5 year August,92,70.0,0.7608695984
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2010,5 year August,88,74.0,0.8409091187
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2009,5 year August,79,71.0,0.8987342072
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2008,5 year August,86,69.0,0.802325592
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2007,5 year August,116,110.0,0.9482758331
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2006,5 year August,4,,
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2015,5 year June,124,110.0,0.8870967865
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2014,5 year June,115,105.0,0.9130434418
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2013,5 year June,100,92.0,0.92
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2012,5 year June,136,126.0,0.9264705658
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2011,5 year June,92,70.0,0.7608695984
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2010,5 year June,88,74.0,0.8409091187
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2009,5 year June,79,71.0,0.8987342072
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2008,5 year June,86,64.0,0.7441860199
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2007,5 year June,116,110.0,0.9482758331
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2006,5 year June,4,,
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2005,5 year June,1,,
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2014,6 year June,115,107.0,0.9304347991999999
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2013,6 year June,100,92.0,0.92
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2012,6 year June,136,127.0,0.9338235474
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2011,6 year June,92,71.0,0.7717391204999999
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2010,6 year June,88,75.0,0.8522727202999999
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2009,6 year June,79,71.0,0.8987342072
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2008,6 year June,85,70.0,0.8235294342
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2007,6 year June,115,111.0,0.9652173614999999
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2006,6 year June,4,,
10X374,KNOWLEDGE AND POWER PREPARATORY ACADEMY INTERNATIO,2005,6 year June,1,,
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2016,4 year August,133,54.0,0.4060150528
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2015,4 year August,119,24.0,0.2016806793
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2014,4 year August,115,30.0,0.26086956019999996
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2013,4 year August,104,23.0,0.2211538506
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2012,4 year August,117,33.0,0.2820512772
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2011,4 year August,87,22.0,0.2528735542
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2010,4 year August,74,14.0,0.1891891861
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2009,4 year August,81,16.0,0.1975308609
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2008,4 year August,76,24.0,0.3157894707
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2007,4 year August,9,0.0,0.0
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2006,4 year August,3,,
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2016,4 year June,133,53.0,0.3984962463
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2015,4 year June,119,23.0,0.1932773018
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2014,4 year June,115,30.0,0.26086956019999996
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2013,4 year June,104,22.0,0.21153846739999999
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2012,4 year June,117,33.0,0.2820512772
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2011,4 year June,87,18.0,0.20689655299999998
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2010,4 year June,74,13.0,0.17567567830000003
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2009,4 year June,81,16.0,0.1975308609
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2008,4 year June,76,22.0,0.28947368619999997
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2007,4 year June,9,0.0,0.0
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2006,4 year June,3,,
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2015,5 year August,121,32.0,0.2644628143
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2014,5 year August,116,34.0,0.293103447
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2013,5 year August,106,32.0,0.3018867874
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2012,5 year August,118,37.0,0.3135593224
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2011,5 year August,87,24.0,0.2758620644
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2010,5 year August,80,16.0,0.2
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2009,5 year August,81,18.0,0.2222222137
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2008,5 year August,75,25.0,0.3333333206
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2007,5 year August,9,2.0,0.2222222137
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2006,5 year August,4,,
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2015,5 year June,121,32.0,0.2644628143
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2014,5 year June,116,34.0,0.293103447
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2013,5 year June,106,32.0,0.3018867874
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2012,5 year June,118,37.0,0.3135593224
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2011,5 year June,87,24.0,0.2758620644
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2010,5 year June,80,15.0,0.1875
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2009,5 year June,81,18.0,0.2222222137
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2008,5 year June,75,25.0,0.3333333206
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2007,5 year June,9,2.0,0.2222222137
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2006,5 year June,4,,
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2005,5 year June,1,,
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2004,5 year June,1,,
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2014,6 year June,116,39.0,0.3362068939
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2013,6 year June,107,33.0,0.3084112167
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2012,6 year June,118,39.0,0.33050846100000003
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2011,6 year June,87,24.0,0.2758620644
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2010,6 year June,81,16.0,0.1975308609
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2009,6 year June,78,18.0,0.2307692337
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2008,6 year June,75,25.0,0.3333333206
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2007,6 year June,9,2.0,0.2222222137
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2006,6 year June,4,,
10X397,ENGLISH LANGUAGE LEARNERS AND INTERNATIONAL SUPPOR,2005,6 year June,1,,
10X410,WILLIAM H TAFT HS,2004,4 year June,1,,
10X410,WILLIAM H TAFT HS,2003,4 year June,15,3.0,0.2
10X410,WILLIAM H TAFT HS,2002,4 year June,141,28.0,0.198581562
10X410,WILLIAM H TAFT HS,2001,4 year June,328,67.0,0.2042682838
10X410,WILLIAM H TAFT HS,2003,5 year June,15,3.0,0.2
10X410,WILLIAM H TAFT HS,2002,5 year June,141,28.0,0.198581562
10X410,WILLIAM H TAFT HS,2001,5 year June,328,81.0,0.2469512177
10X410,WILLIAM H TAFT HS,2003,6 year June,15,3.0,0.2
10X410,WILLIAM H TAFT HS,2002,6 year June,141,28.0,0.198581562
10X410,WILLIAM H TAFT HS,2001,6 year June,328,81.0,0.2469512177
10X430,WALTON HS,2005,4 year August,4,,
10X430,WALTON HS,2005,4 year June,4,,
10X430,WALTON HS,2004,4 year June,324,154.0,0.4753086472
10X430,WALTON HS,2003,4 year June,628,197.0,0.3136942673
10X430,WALTON HS,2002,4 year June,772,223.0,0.2888601112
10X430,WALTON HS,2001,4 year June,761,226.0,0.2969776535
10X430,WALTON HS,2005,5 year June,4,,
10X430,WALTON HS,2004,5 year June,288,154.0,0.5347222137
10X430,WALTON HS,2003,5 year June,628,306.0,0.4872611618
10X430,WALTON HS,2002,5 year June,772,344.0,0.44559585570000004
10X430,WALTON HS,2001,5 year June,761,312.0,0.4099868774
10X430,WALTON HS,2005,6 year June,4,,
10X430,WALTON HS,2004,6 year June,287,154.0,0.53658535
10X430,WALTON HS,2003,6 year June,607,306.0,0.5041186142
10X430,WALTON HS,2002,6 year June,772,408.0,0.5284973907
10X430,WALTON HS,2001,6 year June,761,347.0,0.45597896579999997
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2016,4 year August,119,90.0,0.7563024902
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2015,4 year August,102,83.0,0.8137255096
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2014,4 year August,111,88.0,0.7927928162000001
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2013,4 year August,112,92.0,0.8214286041
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2012,4 year August,112,77.0,0.6875
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2011,4 year August,114,66.0,0.5789473723999999
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2010,4 year August,118,86.0,0.7288135529
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2009,4 year August,135,92.0,0.6814814758
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2008,4 year August,136,74.0,0.5441176605
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2007,4 year August,120,85.0,0.7083333588
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2006,4 year August,134,90.0,0.6716417694000001
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2005,4 year August,127,67.0,0.5275590514999999
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2016,4 year June,119,85.0,0.7142857361
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2015,4 year June,102,76.0,0.7450980377
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2014,4 year June,111,81.0,0.7297297668
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2013,4 year June,112,88.0,0.7857142639
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2012,4 year June,112,72.0,0.642857132
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2011,4 year June,114,61.0,0.535087738
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2010,4 year June,118,72.0,0.610169487
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2009,4 year June,135,85.0,0.629629631
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2008,4 year June,136,68.0,0.5
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2007,4 year June,120,84.0,0.7
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2006,4 year June,134,88.0,0.6567163849000001
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2005,4 year June,127,66.0,0.5196850204
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2004,4 year June,111,64.0,0.5765765762
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2003,4 year June,122,73.0,0.598360672
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2002,4 year June,129,69.0,0.5348837280000001
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2001,4 year June,44,39.0,0.8863636017000001
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2015,5 year August,102,87.0,0.8529412078999999
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2014,5 year August,113,90.0,0.7964601897999999
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2013,5 year August,112,96.0,0.857142868
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2012,5 year August,112,80.0,0.7142857361
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2011,5 year August,113,74.0,0.6548672485
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2010,5 year August,118,94.0,0.7966101836999999
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2009,5 year August,131,104.0,0.7938931274
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2008,5 year August,133,80.0,0.6015037537
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2007,5 year August,121,89.0,0.7355371857
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2006,5 year August,141,95.0,0.6737588501
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2015,5 year June,102,87.0,0.8529412078999999
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2014,5 year June,113,90.0,0.7964601897999999
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2013,5 year June,112,95.0,0.8482142639
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2012,5 year June,112,80.0,0.7142857361
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2011,5 year June,113,72.0,0.6371681594999999
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2010,5 year June,118,91.0,0.7711864471
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2009,5 year June,131,103.0,0.7862595367
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2008,5 year June,133,79.0,0.5939849472000001
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2007,5 year June,121,88.0,0.7272727202999999
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2006,5 year June,141,95.0,0.6737588501
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2005,5 year June,127,80.0,0.6299212646
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2004,5 year June,120,77.0,0.6416666411999999
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2003,5 year June,122,80.0,0.6557376862
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2002,5 year June,129,83.0,0.6434108734
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2001,5 year June,44,41.0,0.931818161
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2014,6 year June,113,90.0,0.7964601897999999
10X433,HIGH SCHOOL FOR TEACHING AND THE PROFESSIONS,2013,6 year June,112,98.0,0.875
